Edge,Family,Rotation,NLL,AIC,BIC
T25_E0,Indep,0,0.0,0.0,0.0
T25_E1,Indep,0,0.0,0.0,0.0
T25_E2,Indep,0,0.0,0.0,0.0
T25_E3,Indep,0,0.0,0.0,0.0
T25_E4,Indep,0,0.0,0.0,0.0
T25_E5,Indep,0,0.0,0.0,0.0
T25_E6,Indep,0,0.0,0.0,0.0
T25_E7,Indep,0,0.0,0.0,0.0
T25_E8,Indep,0,0.0,0.0,0.0
T25_E9,Indep,0,0.0,0.0,0.0
T25_E10,Indep,0,0.0,0.0,0.0
T25_E11,Indep,0,0.0,0.0,0.0
T25_E12,Indep,0,0.0,0.0,0.0
T25_E13,Indep,0,0.0,0.0,0.0
T25_E14,Indep,0,0.0,0.0,0.0
T25_E15,Indep,0,0.0,0.0,0.0
T25_E16,Indep,0,0.0,0.0,0.0
T25_E17,Indep,0,0.0,0.0,0.0
T25_E18,Indep,0,0.0,0.0,0.0
T25_E19,Indep,0,0.0,0.0,0.0
T25_E20,Indep,0,0.0,0.0,0.0
T25_E21,Indep,0,0.0,0.0,0.0
T25_E22,Indep,0,0.0,0.0,0.0
T25_E23,Indep,0,0.0,0.0,0.0
T25_E24,Indep,0,0.0,0.0,0.0
T25_E25,Indep,0,0.0,0.0,0.0
T25_E26,Indep,0,0.0,0.0,0.0
T25_E27,Indep,0,0.0,0.0,0.0
T25_E28,Indep,0,0.0,0.0,0.0
T25_E29,Indep,0,0.0,0.0,0.0
T25_E30,Indep,0,0.0,0.0,0.0
T25_E31,Indep,0,0.0,0.0,0.0
T25_E32,Indep,0,0.0,0.0,0.0
T25_E33,Indep,0,0.0,0.0,0.0
T25_E34,Indep,0,0.0,0.0,0.0
T25_E35,Indep,0,0.0,0.0,0.0
T26_E0,Indep,0,0.0,0.0,0.0
T26_E1,Indep,0,0.0,0.0,0.0
T26_E2,Indep,0,0.0,0.0,0.0
T26_E3,Indep,0,0.0,0.0,0.0
T26_E4,Indep,0,0.0,0.0,0.0
T26_E5,Indep,0,0.0,0.0,0.0
T26_E6,Indep,0,0.0,0.0,0.0
T26_E7,Indep,0,0.0,0.0,0.0
T26_E8,Indep,0,0.0,0.0,0.0
T26_E9,Indep,0,0.0,0.0,0.0
T26_E10,Indep,0,0.0,0.0,0.0
T26_E11,Indep,0,0.0,0.0,0.0
T26_E12,Indep,0,0.0,0.0,0.0
T26_E13,Indep,0,0.0,0.0,0.0
T26_E14,Indep,0,0.0,0.0,0.0
T26_E15,Indep,0,0.0,0.0,0.0
T26_E16,Indep,0,0.0,0.0,0.0
T26_E17,Indep,0,0.0,0.0,0.0
T26_E18,Indep,0,0.0,0.0,0.0
T26_E19,Indep,0,0.0,0.0,0.0
T26_E20,Indep,0,0.0,0.0,0.0
T26_E21,Indep,0,0.0,0.0,0.0
T26_E22,Indep,0,0.0,0.0,0.0
T26_E23,Indep,0,0.0,0.0,0.0
T26_E24,Indep,0,0.0,0.0,0.0
T26_E25,Indep,0,0.0,0.0,0.0
T26_E26,Indep,0,0.0,0.0,0.0
T26_E27,Indep,0,0.0,0.0,0.0
T26_E28,Indep,0,0.0,0.0,0.0
T26_E29,Indep,0,0.0,0.0,0.0
T26_E30,Indep,0,0.0,0.0,0.0
T26_E31,Indep,0,0.0,0.0,0.0
T26_E32,Indep,0,0.0,0.0,0.0
T26_E33,Indep,0,0.0,0.0,0.0
T26_E34,Indep,0,0.0,0.0,0.0
T27_E0,Indep,0,0.0,0.0,0.0
T27_E1,Indep,0,0.0,0.0,0.0
T27_E2,Indep,0,0.0,0.0,0.0
T27_E3,Indep,0,0.0,0.0,0.0
T27_E4,Indep,0,0.0,0.0,0.0
T27_E5,Indep,0,0.0,0.0,0.0
T27_E6,Indep,0,0.0,0.0,0.0
T27_E7,Indep,0,0.0,0.0,0.0
T27_E8,Indep,0,0.0,0.0,0.0
T27_E9,Indep,0,0.0,0.0,0.0
T27_E10,Indep,0,0.0,0.0,0.0
T27_E11,Indep,0,0.0,0.0,0.0
T27_E12,Indep,0,0.0,0.0,0.0
T27_E13,Indep,0,0.0,0.0,0.0
T27_E14,Indep,0,0.0,0.0,0.0
T27_E15,Indep,0,0.0,0.0,0.0
T27_E16,Indep,0,0.0,0.0,0.0
T27_E17,Indep,0,0.0,0.0,0.0
T27_E18,Indep,0,0.0,0.0,0.0
T27_E19,Indep,0,0.0,0.0,0.0
T27_E20,Indep,0,0.0,0.0,0.0
T27_E21,Indep,0,0.0,0.0,0.0
T27_E22,Indep,0,0.0,0.0,0.0
T27_E23,Indep,0,0.0,0.0,0.0
T27_E24,Indep,0,0.0,0.0,0.0
T27_E25,Indep,0,0.0,0.0,0.0
T27_E26,Indep,0,0.0,0.0,0.0
T27_E27,Indep,0,0.0,0.0,0.0
T27_E28,Indep,0,0.0,0.0,0.0
T27_E29,Indep,0,0.0,0.0,0.0
T27_E30,Indep,0,0.0,0.0,0.0
T27_E31,Indep,0,0.0,0.0,0.0
T27_E32,Indep,0,0.0,0.0,0.0
T27_E33,Indep,0,0.0,0.0,0.0
T28_E0,Indep,0,0.0,0.0,0.0
T28_E1,Indep,0,0.0,0.0,0.0
T28_E2,Indep,0,0.0,0.0,0.0
T28_E3,Indep,0,0.0,0.0,0.0
T28_E4,Indep,0,0.0,0.0,0.0
T28_E5,Indep,0,0.0,0.0,0.0
T28_E6,Indep,0,0.0,0.0,0.0
T28_E7,Indep,0,0.0,0.0,0.0
T28_E8,Indep,0,0.0,0.0,0.0
T28_E9,Indep,0,0.0,0.0,0.0
T28_E10,Indep,0,0.0,0.0,0.0
T28_E11,Indep,0,0.0,0.0,0.0
T28_E12,Indep,0,0.0,0.0,0.0
T28_E13,Indep,0,0.0,0.0,0.0
T28_E14,Indep,0,0.0,0.0,0.0
T28_E15,Indep,0,0.0,0.0,0.0
T28_E16,Indep,0,0.0,0.0,0.0
T28_E17,Indep,0,0.0,0.0,0.0
T28_E18,Indep,0,0.0,0.0,0.0
T28_E19,Indep,0,0.0,0.0,0.0
T28_E20,Indep,0,0.0,0.0,0.0
T28_E21,Indep,0,0.0,0.0,0.0
T28_E22,Indep,0,0.0,0.0,0.0
T28_E23,Indep,0,0.0,0.0,0.0
T28_E24,Indep,0,0.0,0.0,0.0
T28_E25,Indep,0,0.0,0.0,0.0
T28_E26,Indep,0,0.0,0.0,0.0
T28_E27,Indep,0,0.0,0.0,0.0
T28_E28,Indep,0,0.0,0.0,0.0
T28_E29,Indep,0,0.0,0.0,0.0
T28_E30,Indep,0,0.0,0.0,0.0
T28_E31,Indep,0,0.0,0.0,0.0
T28_E32,Indep,0,0.0,0.0,0.0
T29_E0,Indep,0,0.0,0.0,0.0
T29_E1,Indep,0,0.0,0.0,0.0
T29_E2,Indep,0,0.0,0.0,0.0
T29_E3,Indep,0,0.0,0.0,0.0
T29_E4,Indep,0,0.0,0.0,0.0
T29_E5,Indep,0,0.0,0.0,0.0
T29_E6,Indep,0,0.0,0.0,0.0
T29_E7,Indep,0,0.0,0.0,0.0
T29_E8,Indep,0,0.0,0.0,0.0
T29_E9,Indep,0,0.0,0.0,0.0
T29_E10,Indep,0,0.0,0.0,0.0
T29_E11,Indep,0,0.0,0.0,0.0
T29_E12,Indep,0,0.0,0.0,0.0
T29_E13,Indep,0,0.0,0.0,0.0
T29_E14,Indep,0,0.0,0.0,0.0
T29_E15,Indep,0,0.0,0.0,0.0
T29_E16,Indep,0,0.0,0.0,0.0
T29_E17,Indep,0,0.0,0.0,0.0
T29_E18,Indep,0,0.0,0.0,0.0
T29_E19,Indep,0,0.0,0.0,0.0
T29_E20,Indep,0,0.0,0.0,0.0
T29_E21,Indep,0,0.0,0.0,0.0
T29_E22,Indep,0,0.0,0.0,0.0
T29_E23,Indep,0,0.0,0.0,0.0
T29_E24,Indep,0,0.0,0.0,0.0
T29_E25,Indep,0,0.0,0.0,0.0
T29_E26,Indep,0,0.0,0.0,0.0
T29_E27,Indep,0,0.0,0.0,0.0
T29_E28,Indep,0,0.0,0.0,0.0
T29_E29,Indep,0,0.0,0.0,0.0
T29_E30,Indep,0,0.0,0.0,0.0
T29_E31,Indep,0,0.0,0.0,0.0
T30_E0,Indep,0,0.0,0.0,0.0
T30_E1,Indep,0,0.0,0.0,0.0
T30_E2,Indep,0,0.0,0.0,0.0
T30_E3,Indep,0,0.0,0.0,0.0
T30_E4,Indep,0,0.0,0.0,0.0
T30_E5,Indep,0,0.0,0.0,0.0
T30_E6,Indep,0,0.0,0.0,0.0
T30_E7,Indep,0,0.0,0.0,0.0
T30_E8,Indep,0,0.0,0.0,0.0
T30_E9,Indep,0,0.0,0.0,0.0
T30_E10,Indep,0,0.0,0.0,0.0
T30_E11,Indep,0,0.0,0.0,0.0
T30_E12,Indep,0,0.0,0.0,0.0
T30_E13,Indep,0,0.0,0.0,0.0
T30_E14,Indep,0,0.0,0.0,0.0
T30_E15,Indep,0,0.0,0.0,0.0
T30_E16,Indep,0,0.0,0.0,0.0
T30_E17,Indep,0,0.0,0.0,0.0
T30_E18,Indep,0,0.0,0.0,0.0
T30_E19,Indep,0,0.0,0.0,0.0
T30_E20,Indep,0,0.0,0.0,0.0
T30_E21,Indep,0,0.0,0.0,0.0
T30_E22,Indep,0,0.0,0.0,0.0
T30_E23,Indep,0,0.0,0.0,0.0
T30_E24,Indep,0,0.0,0.0,0.0
T30_E25,Indep,0,0.0,0.0,0.0
T30_E26,Indep,0,0.0,0.0,0.0
T30_E27,Indep,0,0.0,0.0,0.0
T30_E28,Indep,0,0.0,0.0,0.0
T30_E29,Indep,0,0.0,0.0,0.0
T30_E30,Indep,0,0.0,0.0,0.0
T31_E0,Indep,0,0.0,0.0,0.0
T31_E1,Indep,0,0.0,0.0,0.0
T31_E2,Indep,0,0.0,0.0,0.0
T31_E3,Indep,0,0.0,0.0,0.0
T31_E4,Indep,0,0.0,0.0,0.0
T31_E5,Indep,0,0.0,0.0,0.0
T31_E6,Indep,0,0.0,0.0,0.0
T31_E7,Indep,0,0.0,0.0,0.0
T31_E8,Indep,0,0.0,0.0,0.0
T31_E9,Indep,0,0.0,0.0,0.0
T31_E10,Indep,0,0.0,0.0,0.0
T31_E11,Indep,0,0.0,0.0,0.0
T31_E12,Indep,0,0.0,0.0,0.0
T31_E13,Indep,0,0.0,0.0,0.0
T31_E14,Indep,0,0.0,0.0,0.0
T31_E15,Indep,0,0.0,0.0,0.0
T31_E16,Indep,0,0.0,0.0,0.0
T31_E17,Indep,0,0.0,0.0,0.0
T31_E18,Indep,0,0.0,0.0,0.0
T31_E19,Indep,0,0.0,0.0,0.0
T31_E20,Indep,0,0.0,0.0,0.0
T31_E21,Indep,0,0.0,0.0,0.0
T31_E22,Indep,0,0.0,0.0,0.0
T31_E23,Indep,0,0.0,0.0,0.0
T31_E24,Indep,0,0.0,0.0,0.0
T31_E25,Indep,0,0.0,0.0,0.0
T31_E26,Indep,0,0.0,0.0,0.0
T31_E27,Indep,0,0.0,0.0,0.0
T31_E28,Indep,0,0.0,0.0,0.0
T31_E29,Indep,0,0.0,0.0,0.0
T32_E0,Indep,0,0.0,0.0,0.0
T32_E1,Indep,0,0.0,0.0,0.0
T32_E2,Indep,0,0.0,0.0,0.0
T32_E3,Indep,0,0.0,0.0,0.0
T32_E4,Indep,0,0.0,0.0,0.0
T32_E5,Indep,0,0.0,0.0,0.0
T32_E6,Indep,0,0.0,0.0,0.0
T32_E7,Indep,0,0.0,0.0,0.0
T32_E8,Indep,0,0.0,0.0,0.0
T32_E9,Indep,0,0.0,0.0,0.0
T32_E10,Indep,0,0.0,0.0,0.0
T32_E11,Indep,0,0.0,0.0,0.0
T32_E12,Indep,0,0.0,0.0,0.0
T32_E13,Indep,0,0.0,0.0,0.0
T32_E14,Indep,0,0.0,0.0,0.0
T32_E15,Indep,0,0.0,0.0,0.0
T32_E16,Indep,0,0.0,0.0,0.0
T32_E17,Indep,0,0.0,0.0,0.0
T32_E18,Indep,0,0.0,0.0,0.0
T32_E19,Indep,0,0.0,0.0,0.0
T32_E20,Indep,0,0.0,0.0,0.0
T32_E21,Indep,0,0.0,0.0,0.0
T32_E22,Indep,0,0.0,0.0,0.0
T32_E23,Indep,0,0.0,0.0,0.0
T32_E24,Indep,0,0.0,0.0,0.0
T32_E25,Indep,0,0.0,0.0,0.0
T32_E26,Indep,0,0.0,0.0,0.0
T32_E27,Indep,0,0.0,0.0,0.0
T32_E28,Indep,0,0.0,0.0,0.0
T33_E0,Indep,0,0.0,0.0,0.0
T33_E1,Indep,0,0.0,0.0,0.0
T33_E2,Indep,0,0.0,0.0,0.0
T33_E3,Indep,0,0.0,0.0,0.0
T33_E4,Indep,0,0.0,0.0,0.0
T33_E5,Indep,0,0.0,0.0,0.0
T33_E6,Indep,0,0.0,0.0,0.0
T33_E7,Indep,0,0.0,0.0,0.0
T33_E8,Indep,0,0.0,0.0,0.0
T33_E9,Indep,0,0.0,0.0,0.0
T33_E10,Indep,0,0.0,0.0,0.0
T33_E11,Indep,0,0.0,0.0,0.0
T33_E12,Indep,0,0.0,0.0,0.0
T33_E13,Indep,0,0.0,0.0,0.0
T33_E14,Indep,0,0.0,0.0,0.0
T33_E15,Indep,0,0.0,0.0,0.0
T33_E16,Indep,0,0.0,0.0,0.0
T33_E17,Indep,0,0.0,0.0,0.0
T33_E18,Indep,0,0.0,0.0,0.0
T33_E19,Indep,0,0.0,0.0,0.0
T33_E20,Indep,0,0.0,0.0,0.0
T33_E21,Indep,0,0.0,0.0,0.0
T33_E22,Indep,0,0.0,0.0,0.0
T33_E23,Indep,0,0.0,0.0,0.0
T33_E24,Indep,0,0.0,0.0,0.0
T33_E25,Indep,0,0.0,0.0,0.0
T33_E26,Indep,0,0.0,0.0,0.0
T33_E27,Indep,0,0.0,0.0,0.0
T34_E0,Indep,0,0.0,0.0,0.0
T34_E1,Indep,0,0.0,0.0,0.0
T34_E2,Indep,0,0.0,0.0,0.0
T34_E3,Indep,0,0.0,0.0,0.0
T34_E4,Indep,0,0.0,0.0,0.0
T34_E5,Indep,0,0.0,0.0,0.0
T34_E6,Indep,0,0.0,0.0,0.0
T34_E7,Indep,0,0.0,0.0,0.0
T34_E8,Indep,0,0.0,0.0,0.0
T34_E9,Indep,0,0.0,0.0,0.0
T34_E10,Indep,0,0.0,0.0,0.0
T34_E11,Indep,0,0.0,0.0,0.0
T34_E12,Indep,0,0.0,0.0,0.0
T34_E13,Indep,0,0.0,0.0,0.0
T34_E14,Indep,0,0.0,0.0,0.0
T34_E15,Indep,0,0.0,0.0,0.0
T34_E16,Indep,0,0.0,0.0,0.0
T34_E17,Indep,0,0.0,0.0,0.0
T34_E18,Indep,0,0.0,0.0,0.0
T34_E19,Indep,0,0.0,0.0,0.0
T34_E20,Indep,0,0.0,0.0,0.0
T34_E21,Indep,0,0.0,0.0,0.0
T34_E22,Indep,0,0.0,0.0,0.0
T34_E23,Indep,0,0.0,0.0,0.0
T34_E24,Indep,0,0.0,0.0,0.0
T34_E25,Indep,0,0.0,0.0,0.0
T34_E26,Indep,0,0.0,0.0,0.0
T35_E0,Indep,0,0.0,0.0,0.0
T35_E1,Indep,0,0.0,0.0,0.0
T35_E2,Indep,0,0.0,0.0,0.0
T35_E3,Indep,0,0.0,0.0,0.0
T35_E4,Indep,0,0.0,0.0,0.0
T35_E5,Indep,0,0.0,0.0,0.0
T35_E6,Indep,0,0.0,0.0,0.0
T35_E7,Indep,0,0.0,0.0,0.0
T35_E8,Indep,0,0.0,0.0,0.0
T35_E9,Indep,0,0.0,0.0,0.0
T35_E10,Indep,0,0.0,0.0,0.0
T35_E11,Indep,0,0.0,0.0,0.0
T35_E12,Indep,0,0.0,0.0,0.0
T35_E13,Indep,0,0.0,0.0,0.0
T35_E14,Indep,0,0.0,0.0,0.0
T35_E15,Indep,0,0.0,0.0,0.0
T35_E16,Indep,0,0.0,0.0,0.0
